Wall time,Step,Value
1746328997.184491,177000,1.5045000314712524
1746329747.2104542,178000,1.5042999982833862
1746330498.3704715,179000,1.5026999711990356
1746331241.5683916,180000,1.506700038909912
1746331977.5312243,181000,1.503100037574768
1746332717.876855,182000,1.5056999921798706
1746333459.9675345,183000,1.5052000284194946
1746334197.9799514,184000,1.5017999410629272
1746335581.7021925,185000,1.5074000358581543
1746336349.9327753,186000,1.503499984741211
1746337119.7126284,187000,1.5053999423980713
1746337885.2559066,188000,1.5054999589920044
1746338654.8653624,189000,1.5033999681472778
1746339420.5334635,190000,1.5029000043869019
1746340187.7678564,191000,1.5045000314712524
1746340956.1821468,192000,1.507200002670288
1746341727.1037943,193000,1.5052000284194946
1746342495.0543687,194000,1.5033999681472778
1746343261.7528596,195000,1.503999948501587
1746344030.4637713,196000,1.50409996509552
1746344798.8190563,197000,1.5027999877929688
1746345567.343022,198000,1.5025999546051025
1746346336.1049213,199000,1.5033999681472778
1746347101.5242352,200000,1.5053000450134277
1746347864.6132205,201000,1.5022000074386597
1746348630.4162524,202000,1.5037000179290771
1746349388.6532953,203000,1.5039000511169434
1746350137.1583207,204000,1.5015000104904175
1746350881.0315354,205000,1.5012999773025513
1746351625.9961584,206000,1.5020999908447266
1746352371.09343,207000,1.5032000541687012
1746353114.3245153,208000,1.5039000511169434
1746353859.8952346,209000,1.503499984741211
1746354602.0967047,210000,1.501099944114685
1746355343.9160073,211000,1.5047999620437622
1746356087.012395,212000,1.503100037574768
1746356831.912449,213000,1.501099944114685
1746357578.7081993,214000,1.4996000528335571
1746358327.222636,215000,1.506600022315979
1746359078.284613,216000,1.5017999410629272
1746359827.7501876,217000,1.5037000179290771
1746360570.522214,218000,1.5018999576568604
1746361310.93062,219000,1.503100037574768
1746362052.5964348,220000,1.5018999576568604
1746362792.783658,221000,1.4993000030517578
1746363535.3875973,222000,1.5012999773025513
1746364276.5889208,223000,1.5017000436782837
1746365017.1084406,224000,1.4977999925613403
1746365756.9502876,225000,1.4987000226974487
1746366494.2869055,226000,1.5017999410629272
1746367236.3374925,227000,1.500100016593933
1746367977.078044,228000,1.4955999851226807
1746368716.244067,229000,1.5011999607086182
1746369454.7755008,230000,1.4989999532699585
1746370193.4525793,231000,1.4967000484466553
1746370933.4561849,232000,1.498900055885315
1746371677.9774663,233000,1.4996999502182007
1746372421.2727814,234000,1.499500036239624
1746373161.2012699,235000,1.4997999668121338
1746373898.5246105,236000,1.4955999851226807
1746374637.6339457,237000,1.499500036239624
1746375377.8048227,238000,1.4997999668121338
1746376116.6811576,239000,1.5003999471664429
1746376854.7997262,240000,1.4962999820709229
1746377593.0998132,241000,1.4997999668121338
1746378852.431489,242000,1.5017999410629272
1746379610.8530655,243000,1.4996000528335571
1746380361.6005452,244000,1.4984999895095825
1746381106.8151314,245000,1.4947999715805054
1746381851.6781476,246000,1.498900055885315
1746382598.5955076,247000,1.4983999729156494
1746383350.8382926,248000,1.4990999698638916
1746384094.326575,249000,1.4960999488830566
1746384837.3429217,250000,1.500499963760376
1746385579.8804004,251000,1.498900055885315
1746386325.250114,252000,1.5006999969482422
1746387071.849392,253000,1.496500015258789
1746387816.7863183,254000,1.4987000226974487
1746388563.769779,255000,1.4943000078201294
1746389307.4573827,256000,1.5003999471664429
1746390051.8092031,257000,1.4982999563217163
1746390796.1286926,258000,1.4997999668121338
1746391543.3446648,259000,1.4991999864578247
1746392289.5927262,260000,1.499899983406067
1746393040.2689936,261000,1.4967999458312988
1746393801.5027943,262000,1.4982000589370728
1746394546.895137,263000,1.4951000213623047
1746395292.9632494,264000,1.498900055885315
1746396035.4047256,265000,1.4946999549865723
1746396774.7029338,266000,1.4979000091552734
1746397511.099851,267000,1.4946000576019287
1746398250.478873,268000,1.495300054550171
1746398987.327535,269000,1.4983999729156494
1746399724.6845462,270000,1.4982000589370728
1746400461.423292,271000,1.49399995803833
1746401198.6358776,272000,1.4952000379562378
1746401935.7731402,273000,1.492900013923645
1746402674.6353462,274000,1.4941999912261963
1746403413.5020218,275000,1.4945000410079956
1746404151.4903653,276000,1.4960999488830566
1746404890.0728314,277000,1.4966000318527222
1746405638.070051,278000,1.49590003490448
1746406376.6074016,279000,1.497499942779541
1746407113.415348,280000,1.496899962425232
1746407853.01889,281000,1.4953999519348145
1746408592.141656,282000,1.4937000274658203
1746409333.4298303,283000,1.4976999759674072
1746410071.1287432,284000,1.4925999641418457
1746410812.4974847,285000,1.4967000484466553
1746411550.5230088,286000,1.4946000576019287
1746412288.1937287,287000,1.4944000244140625
1746413026.266347,288000,1.492900013923645
1746413761.330511,289000,1.4940999746322632
1746414498.4613726,290000,1.4945000410079956
1746415236.631882,291000,1.4967000484466553
1746415971.9240987,292000,1.493299961090088
1746416711.300408,293000,1.4938000440597534
1746417448.355152,294000,1.4958000183105469
1746418185.873856,295000,1.4946000576019287
1746418923.2444093,296000,1.4931000471115112
1746419659.0313163,297000,1.4910000562667847
1746420396.0676153,298000,1.4976999759674072
1746421136.4611604,299000,1.4938000440597534
1746422121.6002045,300000,1.4919999837875366
1746422893.3960495,301000,1.4947999715805054
1746423664.4948099,302000,1.493499994277954
1746424431.180884,303000,1.48989999294281
1746425199.254199,304000,1.4979000091552734
1746425969.5782087,305000,1.4916000366210938
1746426736.5660355,306000,1.4962999820709229
1746427508.762552,307000,1.4904999732971191
1746428274.4863954,308000,1.4901000261306763
1746429046.6462345,309000,1.4914000034332275
1746429817.065695,310000,1.4874000549316406
1746430585.7311068,311000,1.4889999628067017
1746431354.662732,312000,1.489400029182434
1746432125.808297,313000,1.4886000156402588
1746432894.07218,314000,1.4874000549316406
1746433659.9415607,315000,1.4902000427246094
1746434425.295757,316000,1.4878000020980835
1746435188.6833024,317000,1.4883999824523926
1746435952.2922342,318000,1.4876999855041504
1746436718.7249708,319000,1.4882999658584595
1746437479.836981,320000,1.4889999628067017
1746438243.6755857,321000,1.4853999614715576
1746439008.407643,322000,1.4836000204086304
1746439773.565623,323000,1.486199975013733
1746440533.1254687,324000,1.48580002784729
1746441300.879573,325000,1.4860999584197998
1746442062.0212967,326000,1.4852999448776245
1746442826.7291374,327000,1.48580002784729
1746443594.0333784,328000,1.4788000583648682
1746444352.0138516,329000,1.4876999855041504
1746445112.784165,330000,1.482100009918213
1746445870.2029903,331000,1.4800000190734863
1746446627.942402,332000,1.4846999645233154
1746447384.6165125,333000,1.48580002784729
1746448142.3725407,334000,1.4802000522613525
1746448893.172362,335000,1.4845999479293823
1746449645.7614613,336000,1.4808000326156616
1746450395.5677166,337000,1.4804999828338623
1746451147.7953732,338000,1.4823999404907227
1746451897.8781364,339000,1.4815000295639038
1746452644.2354307,340000,1.4771000146865845
1746453395.0347881,341000,1.480299949645996
1746454146.7341774,342000,1.4809999465942383
1746454894.2271347,343000,1.4776999950408936
1746455644.122786,344000,1.479599952697754
1746456395.15534,345000,1.4772000312805176
1746457139.8557098,346000,1.4742000102996826
1746457885.893845,347000,1.4765000343322754
1746458632.3788247,348000,1.4768999814987183
1746459379.7906377,349000,1.4783999919891357
1746460137.8973968,350000,1.4744999408721924
1746460892.9755914,351000,1.4759000539779663
1746461637.0983758,352000,1.4737999439239502
1746462376.9589667,353000,1.4753999710083008
1746463114.7697036,354000,1.4781999588012695
1746463852.7179103,355000,1.4780000448226929
1746465386.7834673,356000,1.472100019454956
1746466171.161175,357000,1.4742000102996826
1746466948.8584557,358000,1.4752999544143677
1746467703.9476657,359000,1.4754999876022339
1746468453.6388583,360000,1.4742000102996826
1746469203.8791542,361000,1.4733999967575073
1746469957.6467896,362000,1.4723999500274658
1746470707.8472662,363000,1.4718999862670898
1746471456.2264738,364000,1.4703999757766724
1746472203.029555,365000,1.4703999757766724
1746472952.869715,366000,1.469499945640564
1746473698.9627028,367000,1.4706000089645386
1746474446.7776089,368000,1.4723000526428223
1746475196.559747,369000,1.468400001525879
1746475942.2531102,370000,1.4675999879837036
1746476690.9287238,371000,1.4700000286102295
1746477451.336048,372000,1.4673000574111938
1746478202.8124845,373000,1.4703999757766724
1746478961.1999354,374000,1.4696999788284302
1746479723.74808,375000,1.4746999740600586
1746480469.9204037,376000,1.4701999425888062
1746481212.5971417,377000,1.4717999696731567
1746481957.3768206,378000,1.4687999486923218
1746482702.7527838,379000,1.4703999757766724
1746483447.8635046,380000,1.4666999578475952
1746484190.0830007,381000,1.465499997138977
1746484932.73062,382000,1.4701000452041626
1746485676.5080361,383000,1.4651000499725342
1746486427.2061296,384000,1.4707000255584717
1746487167.2169652,385000,1.4675999879837036
1746487909.8055413,386000,1.4678000211715698
1746488666.175108,387000,1.4681999683380127
1746489416.7479794,388000,1.4663000106811523
1746490165.6846414,389000,1.4639999866485596
1746490921.6044416,390000,1.4680999517440796
1746491674.8547077,391000,1.4670000076293945
1746492421.636001,392000,1.468400001525879
1746493166.6222882,393000,1.4641000032424927
1746493913.5703816,394000,1.4641000032424927
1746494653.4146416,395000,1.4638999700546265
1746495393.0762472,396000,1.4673999547958374
1746496131.3632963,397000,1.4615999460220337
1746496874.971128,398000,1.4660999774932861
1746497609.9647224,399000,1.464900016784668
1746498350.672297,400000,1.4638999700546265
